NEW_KEY,COUNTY,LONG_DD,LAT_DD,Water_Body_Name,Survey_Number,SURVEY_YEAR,Survey_Purpose,TARGET_SPECIES,GEAR,SPECIES,FISH_COUNT,SAMPLE_START_DATE,SAMPLE_END_DATE
44-316,Lapeer,-83.46037,43.2186,Otter Lake,10058,2014,Status & Trends,ALL SPECIES,TRAPNET,BCR,1,6/2/2014,6/3/2014
44-316,Lapeer,-83.46037,43.2186,Otter Lake,10058,2014,Status & Trends,ALL SPECIES,TRAPNET,BLG,390,6/2/2014,6/3/2014
44-316,Lapeer,-83.46037,43.2186,Otter Lake,10058,2014,Status & Trends,ALL SPECIES,TRAPNET,LMB,7,6/2/2014,6/3/2014
44-316,Lapeer,-83.46037,43.2186,Otter Lake,10058,2014,Status & Trends,ALL SPECIES,TRAPNET,NOP,1,6/2/2014,6/3/2014
63-1047,Oakland,-83.67732,42.71666,Tipsico Lake,10059,2014,Status & Trends,ALL SPECIES,BOOMSHK,BCR,2,6/11/2014,6/11/2014
63-1047,Oakland,-83.67732,42.71666,Tipsico Lake,10059,2014,Status & Trends,ALL SPECIES,BOOMSHK,BLG,254,6/11/2014,6/11/2014
63-1047,Oakland,-83.67732,42.71666,Tipsico Lake,10059,2014,Status & Trends,ALL SPECIES,BOOMSHK,LMB,59,6/11/2014,6/11/2014
63-1047,Oakland,-83.67732,42.71666,Tipsico Lake,10059,2014,Status & Trends,ALL SPECIES,BOOMSHK,YEP,2,6/11/2014,6/11/2014
63-1047,Oakland,-83.67732,42.71666,Tipsico Lake,10059,2014,Status & Trends,ALL SPECIES,IGNET,BCR,2,6/10/2014,6/11/2014
63-1047,Oakland,-83.67732,42.71666,Tipsico Lake,10059,2014,Status & Trends,ALL SPECIES,IGNET,BLG,5,6/10/2014,6/11/2014
63-1047,Oakland,-83.67732,42.71666,Tipsico Lake,10059,2014,Status & Trends,ALL SPECIES,IGNET,NOP,8,6/10/2014,6/11/2014
63-1047,Oakland,-83.67732,42.71666,Tipsico Lake,10059,2014,Status & Trends,ALL SPECIES,IGNET,YEP,2,6/10/2014,6/11/2014
63-1047,Oakland,-83.67732,42.71666,Tipsico Lake,10059,2014,Status & Trends,ALL SPECIES,LMFYKE,BCR,23,6/10/2014,6/12/2014
63-1047,Oakland,-83.67732,42.71666,Tipsico Lake,10059,2014,Status & Trends,ALL SPECIES,LMFYKE,BLG,815,6/10/2014,6/12/2014
63-1047,Oakland,-83.67732,42.71666,Tipsico Lake,10059,2014,Status & Trends,ALL SPECIES,LMFYKE,NOP,4,6/10/2014,6/12/2014
63-1047,Oakland,-83.67732,42.71666,Tipsico Lake,10059,2014,Status & Trends,ALL SPECIES,LMFYKE,YEP,9,6/10/2014,6/12/2014
63-1047,Oakland,-83.67732,42.71666,Tipsico Lake,10059,2014,Status & Trends,ALL SPECIES,SEINE,BLG,771,6/10/2014,6/10/2014
63-1047,Oakland,-83.67732,42.71666,Tipsico Lake,10059,2014,Status & Trends,ALL SPECIES,SMFYKE,BLG,1220,6/10/2014,6/10/2014
63-1047,Oakland,-83.67732,42.71666,Tipsico Lake,10059,2014,Status & Trends,ALL SPECIES,SMFYKE,LMB,2,6/10/2014,6/10/2014
63-1047,Oakland,-83.67732,42.71666,Tipsico Lake,10059,2014,Status & Trends,ALL SPECIES,TRAPNET,BCR,29,6/10/2014,6/11/2014
63-1047,Oakland,-83.67732,42.71666,Tipsico Lake,10059,2014,Status & Trends,ALL SPECIES,TRAPNET,BLG,436,6/10/2014,6/11/2014
63-1047,Oakland,-83.67732,42.71666,Tipsico Lake,10059,2014,Status & Trends,ALL SPECIES,TRAPNET,LMB,12,6/10/2014,6/11/2014
13-23,Calhoun,-84.79565,42.34554,Prairie Lake,10095,2013,Status & Trends,ALL SPECIES,BOOMSHK,BLG,88,6/6/2013,6/6/2013
13-23,Calhoun,-84.79565,42.34554,Prairie Lake,10095,2013,Status & Trends,ALL SPECIES,BOOMSHK,LMB,54,6/6/2013,6/6/2013
13-23,Calhoun,-84.79565,42.34554,Prairie Lake,10095,2013,Status & Trends,ALL SPECIES,BOOMSHK,YEP,1,6/6/2013,6/6/2013
13-23,Calhoun,-84.79565,42.34554,Prairie Lake,10095,2013,Status & Trends,ALL SPECIES,IGNET,BCR,1,5/20/2013,5/21/2013
13-23,Calhoun,-84.79565,42.34554,Prairie Lake,10095,2013,Status & Trends,ALL SPECIES,IGNET,LMB,1,5/20/2013,5/21/2013
13-23,Calhoun,-84.79565,42.34554,Prairie Lake,10095,2013,Status & Trends,ALL SPECIES,IGNET,NOP,3,5/20/2013,5/21/2013
13-23,Calhoun,-84.79565,42.34554,Prairie Lake,10095,2013,Status & Trends,ALL SPECIES,IGNET,YEP,1,5/20/2013,5/21/2013
13-23,Calhoun,-84.79565,42.34554,Prairie Lake,10095,2013,Status & Trends,ALL SPECIES,LMFYKE,BCR,46,5/20/2013,5/22/2013
13-23,Calhoun,-84.79565,42.34554,Prairie Lake,10095,2013,Status & Trends,ALL SPECIES,LMFYKE,BLG,1032,5/20/2013,5/22/2013
13-23,Calhoun,-84.79565,42.34554,Prairie Lake,10095,2013,Status & Trends,ALL SPECIES,LMFYKE,LMB,4,5/20/2013,5/22/2013
13-23,Calhoun,-84.79565,42.34554,Prairie Lake,10095,2013,Status & Trends,ALL SPECIES,LMFYKE,NOP,3,5/20/2013,5/22/2013
13-23,Calhoun,-84.79565,42.34554,Prairie Lake,10095,2013,Status & Trends,ALL SPECIES,SEINE,BLG,28,6/6/2013,6/6/2013
13-23,Calhoun,-84.79565,42.34554,Prairie Lake,10095,2013,Status & Trends,ALL SPECIES,SEINE,LMB,21,6/6/2013,6/6/2013
13-23,Calhoun,-84.79565,42.34554,Prairie Lake,10095,2013,Status & Trends,ALL SPECIES,SMFYKE,BCR,4,5/20/2013,5/21/2013
13-23,Calhoun,-84.79565,42.34554,Prairie Lake,10095,2013,Status & Trends,ALL SPECIES,SMFYKE,BLG,299,5/20/2013,5/21/2013
13-23,Calhoun,-84.79565,42.34554,Prairie Lake,10095,2013,Status & Trends,ALL SPECIES,SMFYKE,YEP,1,5/20/2013,5/21/2013
48-566,Luce,-85.63177,46.66943,Muskallonge Lake,10107,2014,Status & Trends,ALL SPECIES,BOOMSHK,NOP,1,6/24/2014,6/24/2014
48-566,Luce,-85.63177,46.66943,Muskallonge Lake,10107,2014,Status & Trends,ALL SPECIES,BOOMSHK,SMB,3,6/24/2014,6/24/2014
48-566,Luce,-85.63177,46.66943,Muskallonge Lake,10107,2014,Status & Trends,ALL SPECIES,BOOMSHK,YEP,6,6/24/2014,6/24/2014
48-566,Luce,-85.63177,46.66943,Muskallonge Lake,10107,2014,Status & Trends,ALL SPECIES,IGNET,NOP,23,6/9/2014,6/11/2014
48-566,Luce,-85.63177,46.66943,Muskallonge Lake,10107,2014,Status & Trends,ALL SPECIES,IGNET,SMB,1,6/9/2014,6/11/2014
48-566,Luce,-85.63177,46.66943,Muskallonge Lake,10107,2014,Status & Trends,ALL SPECIES,IGNET,WAE,3,6/9/2014,6/11/2014
48-566,Luce,-85.63177,46.66943,Muskallonge Lake,10107,2014,Status & Trends,ALL SPECIES,IGNET,YEP,3,6/9/2014,6/11/2014
48-566,Luce,-85.63177,46.66943,Muskallonge Lake,10107,2014,Status & Trends,ALL SPECIES,LMFYKE,NOP,32,6/9/2014,6/12/2014
48-566,Luce,-85.63177,46.66943,Muskallonge Lake,10107,2014,Status & Trends,ALL SPECIES,LMFYKE,SMB,3,6/9/2014,6/12/2014
48-566,Luce,-85.63177,46.66943,Muskallonge Lake,10107,2014,Status & Trends,ALL SPECIES,LMFYKE,WAE,2,6/9/2014,6/12/2014
48-566,Luce,-85.63177,46.66943,Muskallonge Lake,10107,2014,Status & Trends,ALL SPECIES,SMFYKE,NOP,1,6/9/2014,6/11/2014
48-566,Luce,-85.63177,46.66943,Muskallonge Lake,10107,2014,Status & Trends,ALL SPECIES,TRAPNET,NOP,41,6/9/2014,6/12/2014
48-566,Luce,-85.63177,46.66943,Muskallonge Lake,10107,2014,Status & Trends,ALL SPECIES,TRAPNET,SMB,7,6/9/2014,6/12/2014
48-566,Luce,-85.63177,46.66943,Muskallonge Lake,10107,2014,Status & Trends,ALL SPECIES,TRAPNET,WAE,2,6/9/2014,6/12/2014
48-49,Luce,-85.73899,46.28749,Round (North Manistique) Lake,10110,2014,Status & Trends,ALL SPECIES,BOOMSHK,SMB,4,6/25/2014,6/25/2014
48-49,Luce,-85.73899,46.28749,Round (North Manistique) Lake,10110,2014,Status & Trends,ALL SPECIES,BOOMSHK,WAE,1,6/25/2014,6/25/2014
48-49,Luce,-85.73899,46.28749,Round (North Manistique) Lake,10110,2014,Status & Trends,ALL SPECIES,BOOMSHK,YEP,144,6/25/2014,6/25/2014
48-49,Luce,-85.73899,46.28749,Round (North Manistique) Lake,10110,2014,Status & Trends,ALL SPECIES,IGNET,CIS,48,6/16/2014,6/19/2014
48-49,Luce,-85.73899,46.28749,Round (North Manistique) Lake,10110,2014,Status & Trends,ALL SPECIES,IGNET,NOP,3,6/16/2014,6/19/2014
48-49,Luce,-85.73899,46.28749,Round (North Manistique) Lake,10110,2014,Status & Trends,ALL SPECIES,IGNET,WAE,36,6/16/2014,6/19/2014
48-49,Luce,-85.73899,46.28749,Round (North Manistique) Lake,10110,2014,Status & Trends,ALL SPECIES,IGNET,YEP,244,6/16/2014,6/19/2014
48-49,Luce,-85.73899,46.28749,Round (North Manistique) Lake,10110,2014,Status & Trends,ALL SPECIES,LMFYKE,SMB,8,6/16/2014,6/19/2014
48-49,Luce,-85.73899,46.28749,Round (North Manistique) Lake,10110,2014,Status & Trends,ALL SPECIES,LMFYKE,WAE,2,6/16/2014,6/19/2014
48-49,Luce,-85.73899,46.28749,Round (North Manistique) Lake,10110,2014,Status & Trends,ALL SPECIES,LMFYKE,YEP,43,6/16/2014,6/19/2014
48-49,Luce,-85.73899,46.28749,Round (North Manistique) Lake,10110,2014,Status & Trends,ALL SPECIES,SMFYKE,SMB,7,6/16/2014,6/17/2014
48-49,Luce,-85.73899,46.28749,Round (North Manistique) Lake,10110,2014,Status & Trends,ALL SPECIES,SMFYKE,YEP,75,6/16/2014,6/17/2014
