OBJECTID,NEW_KEY,LAKE_NAME,COUNTY,NOTE24,FMU,ORIGIN,LONG_DD,LAT_DD,X_Coord_MG,Y_Coord_MG,,,
7980,27-62,Schneider Lake,Gogebic,,LSW,1,-89.13482000000,46.25137000000,258240.01343000000,638056.26426000000,,,
7981,27-620,Crane Lake,Gogebic,,LSW,1,-89.30427000000,46.32082000000,245507.07637000000,646301.08807000000,,,
7982,27-621,Crossbill Lake,Gogebic,,LSW,1,-89.31927000000,46.32360000000,244365.80516000000,646658.05983000000,,,
7983,27-622,Beatons Lake,Gogebic,,LSW,1,-89.36621000000,46.32804000000,240774.74069000000,647304.74602000000,,,
7984,27-623,Coyote Lake,Gogebic,,LSW,1,-89.30427000000,46.31248000000,245468.33065000000,645375.58589000000,,,
7985,27-624,Pan Lake,Gogebic,,LSW,1,-89.28816000000,46.31546000000,246721.35414000000,645654.15195000000,,,
7986,27-626,Wolf Lake,Gogebic,,LSW,1,-89.28760000000,46.29721000000,246680.38883000000,643625.17074000000,,,
7987,27-63,Dellies Lake,Gogebic,,LSW,1,-89.14415000000,46.24206000000,257480.15456000000,637050.55966000000,,,
7988,27-643,Joyce Lake,Gogebic,,LSW,1,-89.27093000000,46.29443000000,247950.69747000000,643263.33651000000,,,
7989,27-646,Cowslip Lake,Gogebic,,LSW,1,-89.31260000000,46.28887000000,244716.96512000000,642780.12062000000,,,
7990,27-651,Pit Lake,Gogebic,,LSW,1,-89.26121000000,46.26526000000,248565.40149000000,639993.02576000000,,,
7991,27-655,Albino Lake,Gogebic,,LSW,1,-89.26260000000,46.26110000000,248439.29030000000,639534.63229000000,,,
7992,27-661,Ross Lake,Gogebic,,LSW,1,-89.36305000000,46.26037000000,240697.61216000000,639778.57053000000,,,
7993,27-666,Pats Lake,Gogebic,,LSW,1,-89.32561000000,46.24690000000,243518.42181000000,638160.17108000000,,,
7994,27-670,Partridge Lake,Gogebic,,LSW,1,-89.30704000000,46.25415000000,244983.24967000000,638905.78897000000,,,
7995,27-678,Doyle Lake,Gogebic,,LSW,1,-89.28705000000,46.25368000000,246521.03186000000,638789.45067000000,,,
7996,27-68,Fleury Lake,Gogebic,,LSW,1,-89.15010000000,46.23332000000,256982.89093000000,636097.62043000000,,,
7997,27-686,Hartley Lake,Gogebic,,LSW,1,-89.39176000000,46.32498000000,238793.90946000000,647049.54583000000,,,
7998,27-693,Stickley Lake,Gogebic,,LSW,1,-89.38482000000,46.31248000000,239268.72375000000,645638.31307000000,,,
7999,27-696,Langford Lake,Gogebic,,LSW,1,-89.47926000000,46.27498000000,231816.62238000000,641789.70026000000,,,
8000,27-70,Kvidera Lake,Gogebic,,LSW,1,-89.17006000000,46.23136000000,255435.51084000000,635941.96178000000,,,
8001,27-71,Beaver Station Lake,Gogebic,,LSW,1,-89.17510000000,46.23332000000,255055.98184000000,636174.72564000000,,,
8002,27-713,Clearwater Lake,Gogebic,,LSW,1,-89.40982000000,46.25693000000,237078.16385000000,639550.96155000000,,,
8003,27-715,Deeryard Lake,Gogebic,,LSW,1,-89.44038000000,46.26665000000,234771.22721000000,640732.93769000000,,,
8004,27-722,Little Mosquito Lake,Gogebic,,LSW,1,-89.47129000000,46.24807000000,232299.46380000000,638773.57948000000,,,
8005,27-723,Misty Lake,Gogebic,,LSW,1,-89.48224000000,46.25274000000,231478.44852000000,639329.47812000000,,,
8006,27-725,Foggy Lake,Gogebic,,LSW,1,-89.48667000000,46.25315000000,231138.92695000000,639389.86920000000,,,
8007,27-726,Spider Lake,Gogebic,,LSW,1,-89.46676000000,46.25415000000,232677.65965000000,639433.59920000000,,,
8008,27-727,Cloverleaf Lake,Gogebic,,LSW,1,-89.45584000000,46.25520000000,233524.29365000000,639513.40278000000,,,
8009,27-730,Record Lake,Gogebic,,LSW,1,-89.38760000000,46.25276000000,238770.27887000000,639014.58186000000,,,
8010,27-731,Big African Lake,Gogebic,,LSW,1,-89.39812000000,46.25163000000,237954.14642000000,638923.78068000000,,,
8011,27-732,Little African Lake,Gogebic,,LSW,1,-89.40426000000,46.25276000000,237486.16736000000,639069.80718000000,,,
8012,27-733,Hattie Lake,Gogebic,,LSW,1,-89.36954000000,46.25693000000,240181.15420000000,639417.75411000000,,,
8013,27-737,Maud Lake,Gogebic,,LSW,1,-89.37926000000,46.25276000000,239412.29778000000,638987.07345000000,,,
8014,27-740,Barb Lake,Gogebic,,LSW,1,-89.58954000000,46.32693000000,223586.58339000000,647938.88049000000,,,
8015,27-746,Banner Lake,Gogebic,,LSW,1,-89.61288000000,46.32943000000,221804.07391000000,648298.51687000000,,,
8016,27-748,Saint Augustine Lake,Gogebic,,LSW,1,-89.61106000000,46.30466000000,221817.97729000000,645541.48417000000,,,
8017,27-749,Spruce Lake,Gogebic,,LSW,1,-89.58405000000,46.30601000000,223903.35092000000,645596.17007000000,,,
8018,27-75,Beaver Dam Lake,Gogebic,,LSW,1,-89.17232000000,46.24110000000,255304.77679000000,637030.01585000000,,,
8019,27-761,Pomeroy Lake,Gogebic,,LSW,1,-89.57510000000,46.27915000000,224457.35537000000,642582.36108000000,,,
8020,27-762,Bluegill Pond,Gogebic,,LSW,1,-89.58657000000,46.27597000000,223557.70178000000,642269.51550000000,,,
8021,27-766,Little Langford Lake,Gogebic,,LSW,1,-89.49454000000,46.27498000000,230640.10845000000,641841.68094000000,,,
8022,27-769,Cornelia Lake,Gogebic,,LSW,1,-89.50288000000,46.26804000000,229964.06158000000,641098.93136000000,,,
8023,27-777,Little Pomeroy Lake,Gogebic,,LSW,1,-89.57010000000,46.26860000000,224789.33471000000,641392.59054000000,,,
8024,27-781,Holly Lake,Gogebic,,LSW,1,-89.61121000000,46.26387000000,221598.98595000000,641012.26746000000,,,
8025,27-784,Dawn Lake,Gogebic,,LSW,1,-89.60704000000,46.25554000000,221877.64813000000,640072.13971000000,,,
8026,27-785,Range Lake,Gogebic,,LSW,1,-89.61399000000,46.25554000000,221342.62150000000,640096.61978000000,,,
8027,27-787,Snowshoe Lake,Gogebic,,LSW,1,-89.58343000000,46.24860000000,223661.56882000000,639217.96789000000,,,
8028,27-788,Twilight Lake,Gogebic,,LSW,1,-89.59121000000,46.24721000000,223055.27060000000,639090.94732000000,,,
8029,27-792,Honk Lake,Gogebic,,LSW,1,-89.55597000000,46.25615000000,225815.55019000000,639961.26906000000,,,
8030,27-793,Quack Lake,Gogebic,,LSW,1,-89.56121000000,46.25554000000,225408.53609000000,639911.77783000000,,,
8031,27-794,Orchard Lake,Gogebic,,LSW,1,-89.57093000000,46.25832000000,224673.52374000000,640254.03097000000,,,
8032,27-796,Morris Lake,Gogebic,,LSW,1,-89.52093000000,46.25693000000,228518.38266000000,639926.71286000000,,,
8033,27-805,Tuesday Lake,Gogebic,,LSW,1,-89.49762000000,46.25132000000,230286.30084000000,639224.16589000000,,,
8034,27-808,Peter and Paul Lakes,Gogebic,,LSW,1,-89.50426000000,46.25276000000,229781.74674000000,639406.89882000000,,,
8035,27-809,Raspberry Lake,Gogebic,,LSW,1,-89.50704000000,46.24998000000,229554.09020000000,639107.87444000000,,,
8036,27-81,Jennings Lake,Gogebic,,LSW,1,-89.20149000000,46.24026000000,253053.27443000000,637028.14621000000,,,
8037,27-812,Wellington Lake,Gogebic,,LSW,1,-89.69593000000,46.33193000000,215427.51944000000,648872.35193000000,,,
8038,27-818,Teal Lake,Gogebic,,LSW,1,-89.71235000000,46.33078000000,214158.47872000000,648804.65414000000,,,
8039,27-819,Jacksnipe Lake,Gogebic,,LSW,1,-89.71080000000,46.32701000000,214257.86794000000,648380.05354000000,,,
8040,27-820,Presque Isle River Flo,Gogebic,,LSW,7,-89.69740000000,46.35829000000,215451.70038000000,651804.97757000000,,,
8041,27-821,Hawk Lake,Gogebic,,LSW,1,-89.73899000000,46.32082000000,212056.80717000000,647794.65574000000,,,
8042,27-822,Arnested Lake,Gogebic,,LSW,1,-89.71971000000,46.31236000000,213495.46839000000,646785.60091000000,,,
8043,27-825,Finn Pond,Gogebic,,LSW,1,-89.64613000000,46.30957000000,219143.81534000000,646210.38715000000,,,
8044,27-827,Meander Lake,Gogebic,,LSW,1,-89.67857000000,46.28950000000,216543.16076000000,644097.66066000000,,,
8045,27-83,Pilot Lake,Gogebic,,LSW,1,-89.20843000000,46.24304000000,252530.65725000000,637358.39651000000,,,
8046,27-833,Bluebell Lake,Gogebic,,LSW,1,-89.71850000000,46.27498000000,213392.90564000000,642629.68844000000,,,
8047,27-835,Narrow Lake,Gogebic,,LSW,1,-89.68204000000,46.28471000000,216251.06248000000,643578.08011000000,,,
8048,27-836,Gaylord Lake,Gogebic,,LSW,1,-89.68343000000,46.27776000000,216108.10050000000,642811.90211000000,,,
8049,27-841,Jack Lake,Gogebic,,LSW,1,-89.65860000000,46.27559000000,218009.29983000000,642481.55711000000,,,
8050,27-844,King Lake,Gogebic,,LSW,1,-89.66676000000,46.27498000000,217377.12355000000,642443.59022000000,,,
8051,27-847,Monk Lake,Gogebic,,LSW,1,-89.62028000000,46.26287000000,220895.00255000000,640932.94000000000,,,
8052,27-852,Mastodon Lake,Gogebic,,LSW,1,-89.65149000000,46.26110000000,218482.27477000000,640846.54450000000,,,
8053,27-854,Ormes Lake,Gogebic,,LSW,1,-89.65313000000,46.27082000000,218405.68831000000,641932.17577000000,,,
8054,27-855,Queen Lake,Gogebic,,LSW,1,-89.66197000000,46.27475000000,217745.12430000000,642400.41930000000,,,
8055,27-857,Downy Lake,Gogebic,,LSW,1,-89.66399000000,46.26248000000,217526.57683000000,641045.44306000000,,,
8056,27-858,Oxbow Lake,Gogebic,Little Oxbow Lake ??,LSW,1,-89.66649000000,46.25721000000,217306.76848000000,640468.23327000000,,,
8057,27-859,Flicker Lake,Gogebic,,LSW,1,-89.66734000000,46.26215000000,217266.83820000000,641019.79535000000,,,
8058,27-863,Image Lake,Gogebic,,LSW,1,-89.68899000000,46.25971000000,215586.48283000000,640826.67301000000,,,
8059,27-864,Katie Lake,Gogebic,,LSW,1,-89.68482000000,46.26248000000,215921.87934000000,641120.18523000000,,,
8060,27-866,Pincherry Lake,Gogebic,,LSW,1,-89.70010000000,46.27221000000,214795.71686000000,642254.95258000000,,,
8061,27-867,Chokecherry Lake,Gogebic,,LSW,1,-89.69447000000,46.27440000000,215240.44194000000,642478.80833000000,,,
8062,27-868,Hawthorn Lake,Gogebic,,LSW,1,-89.70843000000,46.27082000000,214146.71996000000,642130.83626000000,,,
8063,27-870,Stateline Lake,Gogebic,,LSW,1,-89.70729000000,46.25868000000,214171.33816000000,640778.38631000000,,,
8064,27-871,Buckthorn Lake,Gogebic,,LSW,1,-89.70982000000,46.26665000000,214017.98637000000,641673.21023000000,,,
8065,27-872,Honeysuckle Lake,Gogebic,,LSW,1,-89.72232000000,46.27221000000,213084.35067000000,642335.47941000000,,,
8066,27-873,Mayflower Lake,Gogebic,,LSW,1,-89.71830000000,46.27130000000,213389.20806000000,642220.26225000000,,,
8067,27-875,Jingwak Lake,Gogebic,,LSW,1,-89.69610000000,46.25612000000,215019.88213000000,640453.66475000000,,,
8068,27-876,Reynolds Lake,Gogebic,,LSW,1,-89.66538000000,46.25554000000,217383.75796000000,640279.23619000000,,,
8069,27-877,Kunschke Lake,Gogebic,,LSW,1,-89.66815000000,46.25276000000,217155.40631000000,639980.66720000000,,,
8070,27-878,Basin Lake,Gogebic,,LSW,1,-89.67336000000,46.25181000000,216749.76679000000,639893.86988000000,,,
8071,27-879,Pigeon Lake,Gogebic,,LSW,1,-89.64315000000,46.25693000000,219102.79012000000,640354.09563000000,,,
8072,27-882,Summit Lake,Gogebic,,LSW,1,-89.62621000000,46.25637000000,220405.32049000000,640232.32691000000,,,
8073,27-883,Feather Lake,Gogebic,,LSW,1,-89.76996000000,46.31823000000,209659.86334000000,647620.44829000000,,,
8074,27-885,Bluejay Lake,Gogebic,,LSW,1,-89.78103000000,46.32179000000,208826.82946000000,648056.72511000000,,,
8075,27-886,Heron Lake,Gogebic,,LSW,1,-89.77797000000,46.32543000000,209081.61736000000,648449.67789000000,,,
8076,27-887,Orchid Lake,Gogebic,,LSW,1,-89.78343000000,46.32360000000,208651.99933000000,648266.35115000000,,,
8077,27-888,Henry Lake,Gogebic,,LSW,1,-89.79038000000,46.32776000000,208139.92458000000,648754.78369000000,,,
8078,27-889,Thrush Lake,Gogebic,,LSW,1,-89.79315000000,46.32082000000,207889.08456000000,647993.80737000000,,,
8079,27-892,Foxpaw Lake,Gogebic,,LSW,1,-89.81121000000,46.30971000000,206440.23469000000,646826.93121000000,,,
8080,27-896,Mink Lake,Gogebic,,LSW,1,-89.78343000000,46.31387000000,208600.16946000000,647186.69522000000,,,
8081,27-903,Glen Lake,Gogebic,,LSW,1,-89.77427000000,46.30837000000,209276.17013000000,646541.99907000000,,,
8082,27-909,Mishike Lake,Gogebic,,LSW,1,-89.75010000000,46.31248000000,211157.87091000000,646909.85983000000,,,
8083,27-911,Taps Lake,Gogebic,,LSW,1,-89.75010000000,46.30832000000,211135.85566000000,646447.09853000000,,,
8084,27-913,Plymouth Lake,Gogebic,,LSW,1,-89.75704000000,46.30693000000,210594.09270000000,646318.29204000000,,,
8085,27-914,Eel Lake,Gogebic,,LSW,1,-89.76121000000,46.29582000000,210214.52034000000,645099.66833000000,,,
8086,27-916,Ridge Lake,Gogebic,,LSW,1,-89.77788000000,46.29304000000,208916.75557000000,644852.61939000000,,,
8087,27-92,Trail Lake,Gogebic,,LSW,1,-89.23065000000,46.24721000000,250837.03473000000,637890.88186000000,,,
8088,27-926,Osprey Lake,Gogebic,,LSW,1,-89.80380000000,46.28665000000,206886.81531000000,644239.09632000000,,,
8089,27-93,Little Trail Lake,Gogebic,,LSW,1,-89.23343000000,46.24443000000,250610.42396000000,637591.09202000000,,,
8090,27-930,Moraine Lake,Gogebic,,LSW,1,-89.78343000000,46.27776000000,208407.70496000000,643176.45487000000,,,
8091,27-933,Chaney Lake,Gogebic,,LSW,1,-89.91260000000,46.31665000000,198676.02465000000,647980.55665000000,,,
8092,27-935,Marell Lake,Gogebic,,LSW,1,-89.93482000000,46.30971000000,196927.62905000000,647294.48325000000,,,
8093,27-937,Joann Lake,Gogebic,,LSW,1,-89.90881000000,46.31011000000,198931.15413000000,647239.69040000000,,,
8094,27-944,Hook Lake,Gogebic,,LSW,1,-89.87844000000,46.29810000000,201203.00818000000,645790.31173000000,,,
8095,27-945,Lynx Lake,Gogebic,,LSW,1,-89.88338000000,46.29786000000,200821.47862000000,645783.04637000000,,,
8096,27-946.1,Black River Lake,Gogebic,,LSW,1,-90.05149000000,46.33332000000,188084.56312000000,650371.50860000000,,,
8097,27-948,Cup Lake,Gogebic,,LSW,1,-89.49177000000,46.38054000000,231372.95871000000,653555.27828000000,,,
8098,27-95,Hilltop Lake,Gogebic,,LSW,1,-89.23378000000,46.24052000000,250566.03441000000,637158.34401000000,,,
8099,27-96,Chickadee Lake,Gogebic,,LSW,1,-89.22454000000,46.23193000000,251238.75073000000,636174.75982000000,,,
8100,27-965,Little Beatons Lake,Gogebic,,LSW,1,-89.37371000000,46.33748000000,240242.55199000000,648378.27030000000,,,
8101,66-377,Lake Gogebic,Ontonagon,,LSW,5,-89.58890000000,46.58269000000,224931.00130000000,676340.35075000000,,,
8102,27-97,Little Duck Lake,Gogebic,,LSW,1,-89.22754000000,46.22615000000,250981.57146000000,635542.06776000000,,,
8103,27-976,Pelton Pond,Gogebic,,LSW,1,-89.62897000000,46.36317000000,220738.49937000000,652102.81265000000,,,
8104,27-979,Sun Dance Lake,Gogebic,,LSW,1,-89.64454000000,46.35832000000,219516.28018000000,651618.94578000000,,,
8105,27-980,Bobcat Lake,Gogebic,,LSW,1,-89.66954000000,46.35693000000,217586.83068000000,651553.89347000000,,,
8106,27-981,Heart Lake,Gogebic,,LSW,2,-89.74593000000,46.35415000000,211698.48589000000,651521.88549000000,,,
8107,27-984,Miller Lake,Gogebic,,LSW,1,-89.69732000000,46.33610000000,215342.37514000000,649340.12902000000,,,
8108,31-1,High Lake,Houghton,,LSW,1,-88.74190000000,46.50315000000,289486.24849000000,664897.46884000000,,,
8109,31-1019,Elevenmile Lake,Houghton,,LSW,1,-88.70788000000,47.01498000000,294051.74951000000,721661.24823000000,,,
8110,31-1022,"Eva, Lake",Houghton,,LSW,1,-88.76482000000,47.01943000000,289743.03538000000,722305.59864000000,,,
8111,31-1026,"Weber, Lake",Houghton,,LSW,1,-88.80316000000,47.00776000000,286784.77964000000,721113.02983000000,,,
8112,31-1030,Bush Lake,Houghton,,LSW,1,-88.77232000000,47.00998000000,289136.27113000000,721276.67418000000,,,
8113,31-1033,Koski Lake,Houghton,,LSW,1,-88.74954000000,47.00276000000,290838.80776000000,720413.63077000000,,,
8114,31-1035,Twelvemile Lake,Houghton,,LSW,1,-88.72399000000,47.00248000000,292779.62242000000,720315.09129000000,,,
8115,31-1040,Pine Lake,Houghton,,LSW,1,-88.71816000000,46.98276000000,293147.06991000000,718109.04837000000,,,
8116,31-1044,Thirteenmile Lake,Houghton,,LSW,1,-88.74704000000,46.99360000000,290993.16695000000,719388.73468000000,,,
8117,31-1046,Hall Lake,Houghton,,LSW,1,-88.75843000000,46.99498000000,290133.00678000000,719573.35545000000,,,
8118,31-1058,Morrison Lake,Houghton,part of Morrison Lakes??,LSW,1,-88.78630000000,46.97675000000,287943.55918000000,717622.76363000000,,,
8119,31-1061,"Ongie, Lake",Houghton,,LSW,1,-88.78538000000,46.96748000000,287976.89445000000,716591.02167000000,,,
8120,31-1068,Seventeenmile Lake,Houghton,,LSW,1,-88.77093000000,46.95332000000,289019.76398000000,714978.55208000000,,,
8121,31-1070,Stonington Lake,Houghton,,LSW,1,-88.78621000000,46.96332000000,287897.13849000000,716130.41216000000,,,
8122,31-111,"Twentyeight, Lake",Houghton,,LSW,1,-88.94399000000,46.44582000000,273749.16725000000,659088.30568000000,,,
8123,31-1111,Huron Lake,Houghton,,LSW,1,-88.58593000000,47.10443000000,303643.28493000000,731284.78383000000,,,
8124,31-1117,Obenhoff Lake,Houghton,,LSW,1,-88.68204000000,47.10248000000,296346.35972000000,731313.38683000000,,,
8125,31-1145,"Perrault, Lake",Houghton,,LSW,2,-88.73371000000,47.03026000000,292148.25480000000,723426.28333000000,,,
8126,31-1161,Deer Lake,Houghton,,LSW,1,-88.26038000000,47.18582000000,328596.22561000000,739565.07644000000,,,
8127,31-1164,Rice Lake,Houghton,,LSW,1,-88.28482000000,47.16360000000,326673.19167000000,737149.92899000000,,,
8128,31-1172,Little Rice Lake,Houghton,,LSW,1,-88.27010000000,47.15387000000,327757.45072000000,736037.58298000000,,,
8129,31-1178,Torch Lake,Houghton,,LSW,1,-88.42510000000,47.15832000000,316026.82722000000,736882.11102000000,,,
8130,31-1181,Mud Lake,Houghton,,LSW,1,-88.31788000000,47.12943000000,324056.72792000000,733427.63750000000,,,
8131,31-1183,Boston Lake,Houghton,,LSW,1,-88.52704000000,47.17054000000,308346.12550000000,738483.41666000000,,,
8132,31-1192,"Annie, Lake",Houghton,,LSW,1,-88.59038000000,47.17721000000,303572.88858000000,739380.26870000000,,,
8133,31-1243,Calumet Lake,Houghton,,LSW,3,-88.44593000000,47.25499000000,314782.75926000000,747669.51346000000,,,
8134,31-1256,Bear Lake,Houghton,,LSW,1,-88.59482000000,47.23387000000,303444.44502000000,745686.12298000000,,,
8135,31-1261,Tear Lake,Houghton,,LSW,1,-88.66434000000,47.20612000000,298080.26841000000,742779.00375000000,,,
8136,31-13,Toby Lake,Houghton,,LSW,1,-88.72521000000,46.45005000000,290563.00205000000,658955.37379000000,,,
8137,31-140,Maggie Lake,Houghton,,LSW,1,-88.88843000000,46.42721000000,277939.03089000000,656863.47922000000,,,
8138,31-141,Beller Pond,Houghton,,LSW,1,-88.86927000000,46.43248000000,279432.39792000000,657396.04191000000,,,
8139,31-142,Walton Lake,Houghton,,LSW,1,-88.87621000000,46.42958000000,278887.19398000000,657092.97677000000,,,
8140,31-156,Pequet Lake,Houghton,,LSW,1,-88.68593000000,46.52804000000,293873.53297000000,667514.91472000000,,,
8141,31-157,Haywire Lake,Houghton,,LSW,1,-88.70121000000,46.52832000000,292703.29241000000,667585.66877000000,,,
8142,31-159,Mill Lake,Houghton,,LSW,3,-88.72204000000,46.51054000000,291038.01362000000,665665.93860000000,,,
8143,31-160,Elginor Lake,Houghton,,LSW,1,-88.73038000000,46.50998000000,290396.74434000000,665626.26122000000,,,
8144,31-165,Beck Lake,Houghton,,LSW,1,-88.71677000000,46.51415000000,291456.51547000000,666053.09285000000,,,
8145,31-184,Fuller Lake,Houghton,,LSW,1,-88.78510000000,46.58721000000,286503.03491000000,674350.45060000000,,,
8146,31-188,Still Lake,Houghton,,LSW,1,-88.78427000000,46.58332000000,286551.56941000000,673916.22274000000,,,
8147,31-189,Chapman Pond,Houghton,,LSW,1,-88.78533000000,46.58035000000,286458.68884000000,673588.94970000000,,,
8148,31-195,Richard Lake,Houghton,,LSW,1,-88.80593000000,46.58915000000,284915.33988000000,674623.06943000000,,,
8149,31-214,Bender Lake,Houghton,,LSW,1,-88.82538000000,46.59137000000,283435.15450000000,674923.06863000000,,,
8150,31-226,Markey Lake,Houghton,,LSW,1,-88.78232000000,46.57276000000,286659.15295000000,672738.55632000000,,,
